Title,Description,BiocVersion,Genome,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,RDataClass,DispatchClass,ResourceName,RDataPath,Tags
HNSC_Mutation-20160128,HNSC_Mutation-20160128 data specific to the HNSC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,HNSC_Mutation-20160128.rda,curatedTCGAData/v2.0.1/HNSC_Mutation-20160128.rda,Mutation
HNSC_RNASeq2Gene-20160128,HNSC_RNASeq2Gene-20160128 data specific to the HNSC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,HNSC_RNASeq2Gene-20160128.rda,curatedTCGAData/v2.0.1/HNSC_RNASeq2Gene-20160128.rda,RNASeq2Gene
HNSC_RNASeq2GeneNorm-20160128,HNSC_RNASeq2GeneNorm-20160128 data specific to the HNSC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,HNSC_RNASeq2GeneNorm-20160128.rda,curatedTCGAData/v2.0.1/HNSC_RNASeq2GeneNorm-20160128.rda,RNASeq2GeneNorm
HNSC_RNASeqGene-20160128,HNSC_RNASeqGene-20160128 data specific to the HNSC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,HNSC_RNASeqGene-20160128.rda,curatedTCGAData/v2.0.1/HNSC_RNASeqGene-20160128.rda,RNASeqGene
HNSC_RPPAArray-20160128,HNSC_RPPAArray-20160128 data specific to the HNSC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,HNSC_RPPAArray-20160128.rda,curatedTCGAData/v2.0.1/HNSC_RPPAArray-20160128.rda,RPPAArray
HNSC_sampleMap-20160128,HNSC_sampleMap-20160128 data specific to the HNSC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,HNSC_sampleMap-20160128.rda,curatedTCGAData/v2.0.1/HNSC_sampleMap-20160128.rda,sampleMap
KICH_CNASNP-20160128,KICH_CNASNP-20160128 data specific to the KICH cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,KICH_CNASNP-20160128.rda,curatedTCGAData/v2.0.1/KICH_CNASNP-20160128.rda,CNASNP
KICH_CNVSNP-20160128,KICH_CNVSNP-20160128 data specific to the KICH cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,KICH_CNVSNP-20160128.rda,curatedTCGAData/v2.0.1/KICH_CNVSNP-20160128.rda,CNVSNP
KICH_colData-20160128,KICH_colData-20160128 data specific to the KICH cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,KICH_colData-20160128.rda,curatedTCGAData/v2.0.1/KICH_colData-20160128.rda,colData
KICH_GISTIC_AllByGene-20160128,KICH_GISTIC_AllByGene-20160128 data specific to the KICH cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,KICH_GISTIC_AllByGene-20160128.rda,curatedTCGAData/v2.0.1/KICH_GISTIC_AllByGene-20160128.rda,GISTIC
KICH_GISTIC_Peaks-20160128,KICH_GISTIC_Peaks-20160128 data specific to the KICH cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RangedSummarizedExperiment,Rda,KICH_GISTIC_Peaks-20160128.rda,curatedTCGAData/v2.0.1/KICH_GISTIC_Peaks-20160128.rda,GISTIC
KICH_GISTIC_ThresholdedByGene-20160128,KICH_GISTIC_ThresholdedByGene-20160128 data specific to the KICH cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,KICH_GISTIC_ThresholdedByGene-20160128.rda,curatedTCGAData/v2.0.1/KICH_GISTIC_ThresholdedByGene-20160128.rda,GISTIC
KICH_metadata-20160128,KICH_metadata-20160128 data specific to the KICH cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,list,Rda,KICH_metadata-20160128.rda,curatedTCGAData/v2.0.1/KICH_metadata-20160128.rda,metadata
KICH_Methylation-20160128_assays,KICH_Methylation-20160128_assays data specific to the KICH cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,H5File,KICH_Methylation-20160128_assays.h5,curatedTCGAData/v2.0.1/KICH_Methylation-20160128_assays.h5,Methylation
KICH_Methylation-20160128_se,KICH_Methylation-20160128_se data specific to the KICH cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rds,KICH_Methylation-20160128_se.rds,curatedTCGAData/v2.0.1/KICH_Methylation-20160128_se.rds,Methylation
KICH_miRNASeqGene-20160128,KICH_miRNASeqGene-20160128 data specific to the KICH cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,KICH_miRNASeqGene-20160128.rda,curatedTCGAData/v2.0.1/KICH_miRNASeqGene-20160128.rda,miRNASeqGene
KICH_Mutation-20160128,KICH_Mutation-20160128 data specific to the KICH cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,KICH_Mutation-20160128.rda,curatedTCGAData/v2.0.1/KICH_Mutation-20160128.rda,Mutation
KICH_RNASeq2Gene-20160128,KICH_RNASeq2Gene-20160128 data specific to the KICH cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,KICH_RNASeq2Gene-20160128.rda,curatedTCGAData/v2.0.1/KICH_RNASeq2Gene-20160128.rda,RNASeq2Gene
KICH_RNASeq2GeneNorm-20160128,KICH_RNASeq2GeneNorm-20160128 data specific to the KICH cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,KICH_RNASeq2GeneNorm-20160128.rda,curatedTCGAData/v2.0.1/KICH_RNASeq2GeneNorm-20160128.rda,RNASeq2GeneNorm
KICH_RPPAArray-20160128,KICH_RPPAArray-20160128 data specific to the KICH cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,KICH_RPPAArray-20160128.rda,curatedTCGAData/v2.0.1/KICH_RPPAArray-20160128.rda,RPPAArray
KICH_sampleMap-20160128,KICH_sampleMap-20160128 data specific to the KICH cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,KICH_sampleMap-20160128.rda,curatedTCGAData/v2.0.1/KICH_sampleMap-20160128.rda,sampleMap
KIRC_CNASNP-20160128,KIRC_CNASNP-20160128 data specific to the KIRC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,KIRC_CNASNP-20160128.rda,curatedTCGAData/v2.0.1/KIRC_CNASNP-20160128.rda,CNASNP
KIRC_CNVSNP-20160128,KIRC_CNVSNP-20160128 data specific to the KIRC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,KIRC_CNVSNP-20160128.rda,curatedTCGAData/v2.0.1/KIRC_CNVSNP-20160128.rda,CNVSNP
KIRC_colData-20160128,KIRC_colData-20160128 data specific to the KIRC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,KIRC_colData-20160128.rda,curatedTCGAData/v2.0.1/KIRC_colData-20160128.rda,colData
KIRC_GISTIC_AllByGene-20160128,KIRC_GISTIC_AllByGene-20160128 data specific to the KIRC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,KIRC_GISTIC_AllByGene-20160128.rda,curatedTCGAData/v2.0.1/KIRC_GISTIC_AllByGene-20160128.rda,GISTIC
KIRC_GISTIC_Peaks-20160128,KIRC_GISTIC_Peaks-20160128 data specific to the KIRC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RangedSummarizedExperiment,Rda,KIRC_GISTIC_Peaks-20160128.rda,curatedTCGAData/v2.0.1/KIRC_GISTIC_Peaks-20160128.rda,GISTIC
KIRC_GISTIC_ThresholdedByGene-20160128,KIRC_GISTIC_ThresholdedByGene-20160128 data specific to the KIRC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,KIRC_GISTIC_ThresholdedByGene-20160128.rda,curatedTCGAData/v2.0.1/KIRC_GISTIC_ThresholdedByGene-20160128.rda,GISTIC
KIRC_metadata-20160128,KIRC_metadata-20160128 data specific to the KIRC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,list,Rda,KIRC_metadata-20160128.rda,curatedTCGAData/v2.0.1/KIRC_metadata-20160128.rda,metadata
KIRC_Methylation_methyl27-20160128_assays,KIRC_Methylation_methyl27-20160128_assays data specific to the KIRC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,H5File,KIRC_Methylation_methyl27-20160128_assays.h5,curatedTCGAData/v2.0.1/KIRC_Methylation_methyl27-20160128_assays.h5,Methylation
KIRC_Methylation_methyl27-20160128_se,KIRC_Methylation_methyl27-20160128_se data specific to the KIRC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rds,KIRC_Methylation_methyl27-20160128_se.rds,curatedTCGAData/v2.0.1/KIRC_Methylation_methyl27-20160128_se.rds,Methylation
KIRC_Methylation_methyl450-20160128_assays,KIRC_Methylation_methyl450-20160128_assays data specific to the KIRC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,H5File,KIRC_Methylation_methyl450-20160128_assays.h5,curatedTCGAData/v2.0.1/KIRC_Methylation_methyl450-20160128_assays.h5,Methylation
KIRC_Methylation_methyl450-20160128_se,KIRC_Methylation_methyl450-20160128_se data specific to the KIRC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rds,KIRC_Methylation_methyl450-20160128_se.rds,curatedTCGAData/v2.0.1/KIRC_Methylation_methyl450-20160128_se.rds,Methylation
KIRC_miRNASeqGene-20160128,KIRC_miRNASeqGene-20160128 data specific to the KIRC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,KIRC_miRNASeqGene-20160128.rda,curatedTCGAData/v2.0.1/KIRC_miRNASeqGene-20160128.rda,miRNASeqGene
KIRC_mRNAArray-20160128,KIRC_mRNAArray-20160128 data specific to the KIRC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,KIRC_mRNAArray-20160128.rda,curatedTCGAData/v2.0.1/KIRC_mRNAArray-20160128.rda,mRNAArray
KIRC_Mutation-20160128,KIRC_Mutation-20160128 data specific to the KIRC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,KIRC_Mutation-20160128.rda,curatedTCGAData/v2.0.1/KIRC_Mutation-20160128.rda,Mutation
KIRC_RNASeq2Gene-20160128,KIRC_RNASeq2Gene-20160128 data specific to the KIRC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,KIRC_RNASeq2Gene-20160128.rda,curatedTCGAData/v2.0.1/KIRC_RNASeq2Gene-20160128.rda,RNASeq2Gene
KIRC_RNASeq2GeneNorm-20160128,KIRC_RNASeq2GeneNorm-20160128 data specific to the KIRC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,KIRC_RNASeq2GeneNorm-20160128.rda,curatedTCGAData/v2.0.1/KIRC_RNASeq2GeneNorm-20160128.rda,RNASeq2GeneNorm
KIRC_RNASeqGene-20160128,KIRC_RNASeqGene-20160128 data specific to the KIRC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,KIRC_RNASeqGene-20160128.rda,curatedTCGAData/v2.0.1/KIRC_RNASeqGene-20160128.rda,RNASeqGene
KIRC_RPPAArray-20160128,KIRC_RPPAArray-20160128 data specific to the KIRC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,KIRC_RPPAArray-20160128.rda,curatedTCGAData/v2.0.1/KIRC_RPPAArray-20160128.rda,RPPAArray
KIRC_sampleMap-20160128,KIRC_sampleMap-20160128 data specific to the KIRC cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,KIRC_sampleMap-20160128.rda,curatedTCGAData/v2.0.1/KIRC_sampleMap-20160128.rda,sampleMap
KIRP_CNASNP-20160128,KIRP_CNASNP-20160128 data specific to the KIRP cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,KIRP_CNASNP-20160128.rda,curatedTCGAData/v2.0.1/KIRP_CNASNP-20160128.rda,CNASNP
KIRP_CNVSNP-20160128,KIRP_CNVSNP-20160128 data specific to the KIRP cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,KIRP_CNVSNP-20160128.rda,curatedTCGAData/v2.0.1/KIRP_CNVSNP-20160128.rda,CNVSNP
KIRP_colData-20160128,KIRP_colData-20160128 data specific to the KIRP cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,KIRP_colData-20160128.rda,curatedTCGAData/v2.0.1/KIRP_colData-20160128.rda,colData
KIRP_GISTIC_AllByGene-20160128,KIRP_GISTIC_AllByGene-20160128 data specific to the KIRP cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,KIRP_GISTIC_AllByGene-20160128.rda,curatedTCGAData/v2.0.1/KIRP_GISTIC_AllByGene-20160128.rda,GISTIC
KIRP_GISTIC_Peaks-20160128,KIRP_GISTIC_Peaks-20160128 data specific to the KIRP cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RangedSummarizedExperiment,Rda,KIRP_GISTIC_Peaks-20160128.rda,curatedTCGAData/v2.0.1/KIRP_GISTIC_Peaks-20160128.rda,GISTIC
KIRP_GISTIC_ThresholdedByGene-20160128,KIRP_GISTIC_ThresholdedByGene-20160128 data specific to the KIRP cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,KIRP_GISTIC_ThresholdedByGene-20160128.rda,curatedTCGAData/v2.0.1/KIRP_GISTIC_ThresholdedByGene-20160128.rda,GISTIC
KIRP_metadata-20160128,KIRP_metadata-20160128 data specific to the KIRP cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,list,Rda,KIRP_metadata-20160128.rda,curatedTCGAData/v2.0.1/KIRP_metadata-20160128.rda,metadata
KIRP_Methylation_methyl27-20160128_assays,KIRP_Methylation_methyl27-20160128_assays data specific to the KIRP cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,H5File,KIRP_Methylation_methyl27-20160128_assays.h5,curatedTCGAData/v2.0.1/KIRP_Methylation_methyl27-20160128_assays.h5,Methylation
KIRP_Methylation_methyl27-20160128_se,KIRP_Methylation_methyl27-20160128_se data specific to the KIRP cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rds,KIRP_Methylation_methyl27-20160128_se.rds,curatedTCGAData/v2.0.1/KIRP_Methylation_methyl27-20160128_se.rds,Methylation
KIRP_Methylation_methyl450-20160128_assays,KIRP_Methylation_methyl450-20160128_assays data specific to the KIRP cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,H5File,KIRP_Methylation_methyl450-20160128_assays.h5,curatedTCGAData/v2.0.1/KIRP_Methylation_methyl450-20160128_assays.h5,Methylation
KIRP_Methylation_methyl450-20160128_se,KIRP_Methylation_methyl450-20160128_se data specific to the KIRP cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rds,KIRP_Methylation_methyl450-20160128_se.rds,curatedTCGAData/v2.0.1/KIRP_Methylation_methyl450-20160128_se.rds,Methylation
KIRP_miRNASeqGene-20160128,KIRP_miRNASeqGene-20160128 data specific to the KIRP cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,KIRP_miRNASeqGene-20160128.rda,curatedTCGAData/v2.0.1/KIRP_miRNASeqGene-20160128.rda,miRNASeqGene
KIRP_mRNAArray-20160128,KIRP_mRNAArray-20160128 data specific to the KIRP cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,KIRP_mRNAArray-20160128.rda,curatedTCGAData/v2.0.1/KIRP_mRNAArray-20160128.rda,mRNAArray
KIRP_Mutation-20160128,KIRP_Mutation-20160128 data specific to the KIRP cohort of the TCGA project,3.13,NA,TXT,http://gdac.broadinstitute.org/,2.0.1,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,KIRP_Mutation-20160128.rda,curatedTCGAData/v2.0.1/KIRP_Mutation-20160128.rda,Mutation
